measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1981,794.5614587339381,989.9709275780444,655.6049142678527
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1981,769.3891144357817,1018.5506976704028,399.6264852078304
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1981,1019.4409619987524,1431.8116872792673,819.9086220900807
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1981,845.18812169473,1131.1123649592278,408.7297833907592
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1981,1360.1189446405838,1603.2532666999825,1125.344673854429
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1981,1362.3387894013426,1792.2428374981982,742.1003930489428
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1981,2475.0995782352043,2966.3450695998667,2043.2394878067532
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1981,1920.7198636013948,2525.233192573937,1027.101438883902
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1981,4247.209722535112,4948.393938703289,3611.5615600848937
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1981,3056.8868814468806,3888.647865964058,1749.370633006082
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1981,7970.798717524184,9329.847840745302,6734.42678474754
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1981,5722.0869067211215,7252.464243671538,3524.821196035806
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1981,15459.201753545456,17799.483348686703,12893.802189093913
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1981,9494.467158636226,11934.368885992952,5791.727761086976
1,Deaths,163,India,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1981,119186.22935402347,135121.50900646593,101049.70211065626
1,Deaths,163,India,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1981,76763.11103447239,95654.5017824928,51507.36571475937
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1982,552.8775001031663,703.7758706114748,440.6330666777861
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1982,670.2515348405793,861.4091580532975,388.0873045237547
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1982,801.830464909026,999.0857828506652,657.1873346033035
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1982,797.8963931939296,1060.9667621387116,425.9427709599796
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1982,1007.8368419217927,1326.160717058508,820.7459234467564
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1982,872.3043224704116,1141.1717799907742,452.8171396380877
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1982,1378.1137296429472,1645.284843868527,1140.696678808855
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1982,1375.0048698401706,1823.2922189473804,746.8540440741054
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1982,2497.1796649441426,2962.6676114652364,2042.8948973264585
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1982,1980.9454984394458,2574.444608832083,1113.1946930694112
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1982,4312.967779012142,5057.963147474174,3587.7947249163753
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1982,3072.3264717180987,3900.071989393857,1778.8797267495227
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1982,7945.904176628234,9364.133652259896,6600.385310398442
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1982,5815.097049363903,7305.7366838467005,3670.691165907789
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1982,15469.846633397996,18015.020762743756,12951.118715480536
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1982,9433.482554702114,11990.988661995538,5737.6295334661
1,Deaths,163,India,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1982,119355.45373858456,136483.26409859082,100770.78758092383
1,Deaths,163,India,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1982,76988.03652118269,95733.78971376974,51339.623434407804
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1984,556.832231010359,693.2471808463308,449.78883390779106
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1984,673.9850890564053,864.6366041860626,385.01995325274453
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1984,829.8131043318765,1025.3278496300652,689.7044598436862
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1984,827.2618746125853,1066.037138175132,455.25816149247635
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1984,1031.1995724874628,1294.3199340855726,849.4125958558157
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1984,899.9751507069524,1168.164271137217,486.8293560733398
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1984,1451.9762266871464,1759.8285340080286,1201.0372554560558
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1984,1408.2495615493415,1835.9886092425509,776.7501334139004
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1984,2574.144838781861,3072.347216580225,2171.1043019160315
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1984,2061.0412921750267,2659.5529758872976,1219.3182789859054
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1984,4467.922167710585,5231.744211276095,3778.128229686716
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1984,3172.3157072381896,4023.358574650636,1935.211262421712
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1984,8062.8118726514995,9389.366328651226,6832.861103949816
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1984,5945.493983076169,7337.792032717558,3892.863456481257
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1984,15898.89510560772,18664.658816844258,13508.42299615739
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1984,9665.036320746813,12189.037638867005,6055.842116636437
1,Deaths,163,India,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1980,120122.71787202,136644.50424183076,102960.48277551346
1,Deaths,163,India,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1980,76649.16849859957,95857.88948783213,51384.0128181675
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1986,544.8265731312965,668.9210796740442,435.94238588045386
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1986,683.8674586335604,893.8713270910065,403.7445792721737
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1986,832.9015588456629,1011.6660049771396,683.618022729463
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1986,844.7305251913808,1110.9523924180346,465.40723941353536
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1986,1052.2986133108727,1282.7699983841273,878.1106783362352
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1986,927.4186758169496,1215.6286611819287,510.7159377553402
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1986,1505.8341165036945,1841.1376709264075,1242.901281678983
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1986,1444.2122319766759,1878.365447092109,803.0511898396195
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1986,2646.6603146335146,3154.4733497862694,2211.9044367207366
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1986,2135.2909299751286,2760.1623819940864,1311.2637478153836
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1986,4586.676596884591,5383.681382249465,3811.770116220014
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1986,3228.667190574048,4040.4558012662587,2009.981571698569
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1986,8147.71042908206,9376.769836255515,6961.952351957003
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1986,6153.588099884765,7515.16681500882,4431.77886634134
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1986,16034.790708838398,18364.629534916807,13897.722035733472
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1986,10004.32265141244,12493.961824007389,6442.817215861978
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1980,559.7727755537959,704.1652034719472,450.1916884727695
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1980,646.2994548545826,856.7042967422086,349.3340240081518
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1980,787.5654863722239,994.7496531800192,651.4651928235942
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1980,748.9665217926356,997.6314207098266,375.3349434304325
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1980,1027.9649287746856,1466.8705962106296,815.5977216055993
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1980,838.4286845836498,1123.402748337084,390.45427247036497
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1980,1324.4657009000352,1581.7684323386593,1102.6902255214231
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1980,1333.8786184479748,1758.582485519646,710.8188186546803
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1980,2463.961693104343,2944.2039899027377,2026.3117472537713
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1980,1903.2158326822566,2544.252191611845,1003.8693533829412
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1980,4215.941924830268,4891.404466281134,3559.0050213854392
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1980,3056.1696610279673,3940.54345130656,1741.5567820391157
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1980,8002.810479793546,9440.295635780623,6801.850536669443
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1980,5696.399378131343,7204.287269865608,3397.6797032692775
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1980,15519.095224767658,18145.65713099748,13261.000418067404
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1980,9463.161364044134,12108.438296116123,5753.648871447572
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1988,531.518106520027,670.9504747505351,430.0699592614468
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1988,682.8798362491306,894.523345942444,396.7948155331724
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1988,841.4134693011421,1025.9824902416597,704.419119259912
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1988,904.9753081192989,1176.308520228357,544.0648527547565
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1988,1096.0278166760947,1390.4784089510608,920.0772946336745
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1988,1052.9298071093988,1336.9661491161928,686.8031260461383
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1988,1532.6575999272393,1893.403915427756,1271.496570306358
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1988,1570.6083021220845,2036.2451294349132,957.7789220957025
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1988,2758.3406430762993,3246.678603611673,2321.856393520736
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1988,2324.462019510018,2914.1206029978794,1537.0402812660377
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1988,4646.1169487205125,5408.635245679644,3939.4302651330586
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1988,3537.4903270264613,4413.66189856287,2424.120778356207
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1988,8291.94936309835,9646.387112677387,7038.193424698347
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1988,5999.247541513278,7498.430868480264,4136.51975322773
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1988,16232.442007209977,18875.224492862482,13943.47266997308
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1988,10172.202272932152,12951.517099261553,6578.918513135436
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1985,553.8090422503985,687.9163262655633,444.9527916505358
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1985,677.4190214663965,876.9839482914829,389.8238682987765
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1985,833.8558260632831,1013.1565401502869,697.1555146227836
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1985,832.4271022997041,1088.3924282486735,453.8266958152586
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1985,1041.0340232340511,1262.6615421685624,866.0686993181184
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1985,908.431273509442,1198.7006261717409,493.9587122796727
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1985,1506.6185884901802,1848.1217780157185,1244.3599322257335
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1985,1432.3611890100112,1889.813348173878,772.1146084799196
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1985,2581.243715037377,3035.637797113188,2185.9245517018962
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1985,2074.173843692341,2670.129625005008,1228.8334388826247
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1985,4551.38279926691,5317.631041680278,3886.3572137092324
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1985,3184.113061844727,4042.5756442504544,1929.568380175766
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1985,8112.810454845805,9386.781803134541,6954.693622775067
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1985,6108.582847428965,7589.926851130942,4206.57195101301
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1985,16015.253237064042,18539.92344825874,13736.758353324389
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1985,9843.126440257713,12441.376940145361,6089.417679767881
1,Deaths,163,India,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1986,128517.6162179117,145333.36549077003,109296.65957115544
1,Deaths,163,India,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1986,81633.31050717412,101687.09026884045,56005.22477816366
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1990,519.9576946882406,627.7264433897769,418.10410578335683
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1990,699.981760269642,909.5872826569484,431.833666596827
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1990,858.6345335365829,1044.3301840933157,720.6448735330633
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1990,927.2361547994835,1186.5454282950684,568.7681755165245
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1990,1125.1044278878364,1360.4649587011595,949.587131924545
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1990,1059.7546749900328,1350.7239764131743,666.7324573106279
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1990,1570.5589318061297,1867.9994973429905,1306.6376133734336
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1990,1616.91492683303,2090.877481935894,996.5570621145124
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1990,2926.211121575587,3420.9677299751734,2479.77374402743
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1990,2386.235975849253,2968.6852168196683,1596.1154290927827
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1990,4769.323636090183,5540.785803154129,4114.04117472868
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1990,3520.447269552578,4301.178121016651,2443.7626981253798
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1990,8349.272316189594,9585.918928158851,7181.678364818284
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1990,6169.840997595273,7425.19250922461,4433.7570214014795
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1990,16442.462426116952,18905.104816344225,14322.381648106351
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1990,10365.137913481498,12825.272566270176,7008.451352147797
1,Deaths,163,India,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1984,123391.58411170058,141920.80020574288,105136.43077931092
1,Deaths,163,India,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1984,78880.4844569445,97888.46721472379,53359.899860737314
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1987,536.5180882741322,675.803874987155,433.83529339077916
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1987,683.9646822470369,889.7732058306395,406.46515714915364
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1987,832.7770278561903,1024.560678671598,699.8563343835781
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1987,872.6461205270904,1113.2091223506154,498.99265744048466
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1987,1071.1132678172016,1346.1249614614671,885.6973295553934
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1987,987.8662372180772,1270.1816909244249,604.4472319947125
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1987,1509.5594176655645,1890.5872203217175,1247.1836512935347
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1987,1501.601633344422,1949.9675325049843,874.9442755124732
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1987,2695.4947118268033,3209.5339057950177,2272.8525899395813
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1987,2227.1241975737958,2794.790608747873,1425.8996115488164
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1987,4611.485272357663,5432.551098216352,3912.7340021872205
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1987,3379.800986769771,4172.541288520252,2189.7407801616323
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1987,8190.446004392614,9488.171736299777,6953.724956457289
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1987,6065.593811770546,7427.62247418783,4268.858974391729
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1987,16078.95491564219,18520.419578640267,13810.08269143492
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1987,10088.59621844709,12613.787741459511,6581.849629605143
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1991,521.5217554338662,618.1790993691867,434.08503956923346
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1991,703.4487080118569,911.0368224703498,438.07891453480613
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1991,869.5484085374613,1031.4867255583722,736.893379905575
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1991,927.0468915167147,1188.708165530773,560.4397297921897
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1991,1144.044811049199,1378.262117705148,971.2147329981738
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1991,1068.096369169242,1362.737391544996,699.1314811708172
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1991,1589.8050354604309,1881.5072418080777,1360.2107832414008
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1991,1656.3209677381506,2095.746881274829,1064.0899493087613
1,Deaths,163,India,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1991,2977.8102890510545,3566.791120127031,2525.767327482705
1,Deaths,163,India,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1991,2371.381834304338,2926.867295269047,1604.3069287820615
1,Deaths,163,India,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1991,4986.560091954909,5743.26340323853,4264.127781682968
1,Deaths,163,India,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1991,3599.8161298710324,4420.260358416751,2496.8339231747027
1,Deaths,163,India,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1991,8337.451459564474,9541.203368132987,7199.837983530421
1,Deaths,163,India,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1991,6341.95230157995,7561.615762996946,4807.471271232073
1,Deaths,163,India,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1991,16634.503746756865,19069.128534306856,14354.816227225016
1,Deaths,163,India,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1991,10502.618145738672,13007.646906285936,7378.269704832843
1,Deaths,163,India,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1989,523.7706132951095,638.2917364549328,427.1227617725414
1,Deaths,163,India,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1989,688.3773041465107,891.9096864617835,411.6914254854175
1,Deaths,163,India,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1989,849.8427512597998,1043.1701674935703,711.6782153116243
1,Deaths,163,India,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1989,921.1719771066541,1165.4826174226907,576.1034189798504
1,Deaths,163,India,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1989,1113.4209313785161,1414.0331621007062,934.7413515512618
1,Deaths,163,India,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1989,1069.1033078399726,1342.5373665126467,700.7101379325017
1,Deaths,163,India,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1989,1556.1476811152372,1952.4227270786537,1292.755178520685
1,Deaths,163,India,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1989,1598.567400719078,2008.3740259624567,991.6012955965974
